,БЮ,Склад,Местоположение,"Код 
номенклатуры",Краткое наименование,Описание товара,Reason code,ТГ,НГ,Поставщик,Наименование,"Физические 
запасы",Продано,"Зарезерви
ровано",Доступно
42,825,011_825,011_825-01-03-2,80517267,Пуф 082,"Пуфик DreamBag Панда L 3936621, чёрный",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
43,825,011_825,011_825-01-03-2,80517268,Пуф 082,"Пуфик DreamBag Енот L 3935421, тёмно-серый",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
44,825,011_825,011_825-01-03-2,80517269,Пуф 082,"Пуфик DreamBag Зайчик L 3935621, серый",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",2,,,2.0
45,825,011_825,011_825-01-04-0,80320914,стул кожзам,"Стул Ontario СРП-048 тн, белый (3002)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",4,,,4.0
46,825,011_825,011_825-01-04-0,80325028,стул кожзам,"Стул Ontario СРП-048 тн, серый (экотекс 3022)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",4,,,4.0
47,825,011_825,011_825-01-04-0,80358895,стул кожзам,"Стул Sabina СРП-048 тн, белый (экотекс 3002)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",8,,,8.0
48,825,011_825,011_825-01-04-0,80358898,стул кожзам,"Стул Sabina СРП-048 тн, серый (экотекс 3022)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",4,,,4.0
49,825,011_825,011_825-01-04-0,80431273,стул ткань,"Стул Sabina СРП-048 тн, светло-серый (Porshe 10)/белый матовый",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",8,,,8.0
50,825,011_825,011_825-01-04-0,80431277,стул ткань,"Стул Ontario СРП-048 тн, капучино (Maseratti 07)/белый матовый",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",4,,,4.0
51,825,011_825,011_825-01-04-1,80285754,стул кожзам,"Стул Hanna СРП-087, бежевый (427)/серый",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",8,,,8.0
52,825,011_825,011_825-01-04-1,80325025,стул кожзам,"Стул Ontario СРП-048 тн, чёрный (экотекс 3001)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",4,,,4.0
53,825,011_825,011_825-01-04-1,80333738,барный стул,"Барный стул LIBRO MLM-620097, серый (F811-51)/чёрный",001 Товар на реализа,40,099,80002305,MLM CHINA LTD.,1,,,1.0
54,825,011_825,011_825-01-04-1,80338936,стул кожзам,"Стул Lucy СРП-189, серый (экотекс 3022)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",5,,,5.0
55,825,011_825,011_825-01-04-1,80339927,барный стул,"Барный стул WALTER AHC-021, бежевый (SEATTLE 028, APU 007)/чёрный",001 Товар на реализа,40,099,80002627,"Askt International (Tianjin) Co., LTD",1,,,1.0
56,825,011_825,011_825-01-04-1,80377327,стул ткань,"Стул Морро, бежевый (Тори 76)/чёрный",001 Товар на реализа,40,090,80002287,"ООО ""НикАрт""",1,,,1.0
57,825,011_825,011_825-01-04-1,80397352,стул кожзам,"Стул Lina СРП-009, кремовый (экотекс 3014)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",4,,,4.0
58,825,011_825,011_825-01-04-2,80297245,Кресла груши,"Досыпка для кресла мешка 100060, 60 л",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",7,,,7.0
59,825,011_825,011_825-01-04-2,80355427,Кресла груши,"Кресло-мешок DreamBag XL Стандартное 125011, красный",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",7,,,7.0
60,825,011_825,011_825-01-04-2,80394075,Кресла груши,"Кресло-мешок DreamBag L Малое 800015, синий",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",10,,,10.0
61,825,011_825,011_825-01-05-0,80309815,стул кожзам,"Стул с подлокотниками Amelia СРП-018К, бежевый (экотекс 3027)/зеркальный хром/орех",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",5,,,5.0
62,825,011_825,011_825-01-05-0,80332091,стул кожзам,"Стул с подлокотниками Amelia СРП-018К, белый (экотекс 3002)/зеркальный хром/орех",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",7,,,7.0
63,825,011_825,011_825-01-05-0,80345261,стул кожзам,"Стул с подлокотниками Amelia СРП-018К, чёрный (экотекс 3001)/чёрный/орех",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",5,,,5.0
64,825,011_825,011_825-01-05-0,80511484,Стул кожзам_225,"Стул с подлокотниками Самба, хром/чёрный (350)/орех (1031)",001 Товар на реализа,39,225,80003059,"ЗАО ""Жилпромсервис""",4,,,4.0
65,825,011_825,011_825-01-05-1,80285753,стул кожзам,"Стул Hanna СРП-087, тёмно-коричневый (классик 307)/серый",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",5,,,5.0
66,825,011_825,011_825-01-05-1,80318932,стул ткань,"Стул TOPMAX Amigo 80033-V15, бук/розовый (HLR-30)",001 Товар на реализа,40,090,80002253,BESTLUCK ENTERPRISE LIMITED,2,,,2.0
67,825,011_825,011_825-01-05-1,80322643,барный стул,"Стул Rumba СРП-020-04, бежевый (экотекс 3027)/серый (Бриллиант)",001 Товар на реализа,40,099,80002262,"ООО ""Гипер""",3,,,3.0
68,825,011_825,011_825-01-05-1,80341573,стул кожзам,"Стул Hanna СРП-087, чёрный",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",5,,,5.0
69,825,011_825,011_825-01-05-1,80347851,стул ткань,"Стул Магас, серый (Buffalo Grey)/чёрный",001 Товар на реализа,40,090,80002287,"ООО ""НикАрт""",1,,,1.0
70,825,011_825,011_825-01-05-1,80358895,стул кожзам,"Стул Sabina СРП-048 тн, белый (экотекс 3002)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",6,,,6.0
71,825,011_825,011_825-01-05-1,80358897,стул кожзам,"Стул Sabina СРП-048 тн, кремовый (экотекс 3015)/зеркальный хром",001 Товар на реализа,40,090,80002262,"ООО ""Гипер""",2,,,2.0
72,825,011_825,011_825-01-05-1,80405987,табурет металл,"Табурет Лофт-К СРП-904, белый (экотекс 3002)/муар чёрный",001 Товар на реализа,40,313,80002262,"ООО ""Гипер""",1,,,1.0
73,825,011_825,011_825-01-05-1,80522865,Стул кожзам_225,"Стул Сильвия, хром/чёрный (350)",001 Товар на реализа,39,225,80003059,"ЗАО ""Жилпромсервис""",2,,,2.0
74,825,011_825,011_825-01-06-0,80312252,барный стул,"Стул Rumba СРП-020-04, чёрный",001 Товар на реализа,40,099,80002262,"ООО ""Гипер""",7,,,7.0
75,825,011_825,011_825-02-01-0,80311275,Кресло 075,"Кресло для отдыха Сиеста ТК 18, песочно-серый (Лекко Десерт)/Эден",001 Товар на реализа,34,075,80002175,"ООО ""Нижегородмебель и К""",1,,,1.0
76,825,011_825,011_825-02-01-0,80341567,Кресло 075,"Кресло Людвиг ТК 47/1, синий (Velutto/Supreme 26)/коричневый (Поларис Браун)",001 Товар на реализа,34,075,80002175,"ООО ""Нижегородмебель и К""",1,,,1.0
77,825,011_825,011_825-02-01-0,80432300,Банкетка 191,"Банкетка Гамма, серый (Galaxy warm grey)",001 Товар на реализа,31,191,80001257,"ООО ""Коста""",1,,1.0,
78,825,011_825,011_825-02-01-0,80512293,Кресло 075,"Кресло SCANDICA Джон 117 1х 1101, бежевый (Balance 232)",001 Товар на реализа,34,075,80000075,"ООО ""Славянский Двор""",1,,,1.0
79,825,011_825,011_825-02-01-1,80284508,Сервировочный стол,"Сервировочный стол ANYDAY PHILLIP SSPL-1, светлый бук",001 Товар на реализа,35,027,80000216,"ООО ""Энди""",4,,,4.0
80,825,011_825,011_825-02-02-1,80287190,Кресла груши,Кресло-мешок DreamBag Play XL Стандартное 2102,001 Товар на реализа,35,214,80002233,"ООО ""МВК""",3,,,3.0
81,825,011_825,011_825-02-02-1,80305903,Кресла груши,Кресло-мешок DreamBag Изумруд XL Стандартное 1207,001 Товар на реализа,35,214,80002233,"ООО ""МВК""",4,,,4.0
82,825,011_825,011_825-02-02-1,80332092,Кресла груши,"Кресло-мешок DreamBag Comfort 500252, коричневый (Coffee)",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",4,,,4.0
83,825,011_825,011_825-02-02-1,80333374,Кресла груши,"Пуфик DreamBag Акула 19091, серо-бежевый",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",3,,,3.0
84,825,011_825,011_825-02-02-1,80516344,Кресла груши,"Кресло-мешок DreamBag Bruca XL 5037421, серый/зелёный",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",2,,,2.0
85,825,011_825,011_825-02-03-0,80293326,табурет металл,"Табурет ТП01, чёрный",001 Товар на реализа,40,313,80002893,"ООО ""ДЕКОТЕКС""",32,,,32.0
86,825,011_825,011_825-02-03-0,80325199,табурет металл,"Табурет Фабрик 5 ТФ03 ТФ05/С, серый",001 Товар на реализа,40,313,80002893,"ООО ""ДЕКОТЕКС""",10,,,10.0
87,825,011_825,011_825-02-03-0,80337545,табурет металл,"Табурет ТП01 ТП02/Б, белый",001 Товар на реализа,40,313,80002893,"ООО ""ДЕКОТЕКС""",35,,,35.0
88,825,011_825,011_825-02-03-0,80337546,табурет металл,"Табурет ТП01 ТП02/Ч, чёрный",001 Товар на реализа,40,313,80002893,"ООО ""ДЕКОТЕКС""",11,,,11.0
89,825,011_825,011_825-03-01-0,80296564,Банкетка 082,"Пуф ПФ-3, бежевый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
90,825,011_825,011_825-03-01-0,80298890,Банкетка 082,"Пуф Толедо, кремовый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
91,825,011_825,011_825-03-01-0,80343937,Пуф 082,"Пуф DreamBag Лугано Тип 1 13314, синий",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
92,825,011_825,011_825-03-01-0,80345291,Пуф 082,"Пуф Бета-4, белый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",3,,,3.0
93,825,011_825,011_825-03-01-0,80346353,Банкетка 082,"Пуф Толедо, синий (Kolibri blue)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
94,825,011_825,011_825-03-01-0,80448683,Пуф 082,"Пуф DreamBag Мия 13706, светло-синий (Velutto 48)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
95,825,011_825,011_825-03-01-1,80337364,Пуф 082,"Пуф ПФ-1, светло-коричневый (Kolibri stone)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
96,825,011_825,011_825-03-01-1,80337366,Пуф 082,"Пуф ПФ-1, ментоловый (Kolibri menthol)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",3,,,3.0
97,825,011_825,011_825-03-01-1,80337368,Пуф 082,"Пуф Бета-2, светло-коричневый (Kolibri stone)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
98,825,011_825,011_825-03-01-1,80337369,Пуф 082,"Пуф Бета-2, серебристый (Kolibri silver)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
99,825,011_825,011_825-03-01-1,80337370,Пуф 082,"Пуф Бета-2, ментоловый (Kolibri menthol)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
100,825,011_825,011_825-03-01-1,80346353,Банкетка 082,"Пуф Толедо, синий (Kolibri blue)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
101,825,011_825,011_825-03-01-1,80448678,Пуф 082,"Пуф DreamBag Мия 13701, серо-бежевый (Velutto 08)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",3,,,3.0
102,825,011_825,011_825-03-01-1,80448680,Пуф 082,"Пуф DreamBag Мия 13703, изумрудный (Velutto 33)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",4,,,4.0
103,825,011_825,011_825-03-01-1,80502384,Пуф 082,"Пуф ПФ-1, серый (pegaso dark grey)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,1.0,
104,825,011_825,011_825-03-01-1,80502385,Пуф 082,"Пуф ПФ-2, серый (pegaso dark grey)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
105,825,011_825,011_825-03-01-1,80523048,Пуф 082,"Пуф DreamBag Мадлен 13734, зелёный (Vertical 677)/тёмно-зелёный (Velutto 20)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",2,,,2.0
106,825,011_825,011_825-03-01-1,80530345,Пуф 082,"Пуф Бета, светло-бежевый (Balance 130)/золото",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
107,825,011_825,011_825-03-02-0,80291019,складной табурет,"Табурет Mary СРП-013, коричневый (классик 307)/серый",001 Товар на реализа,40,233,80002262,"ООО ""Гипер""",10,,,10.0
108,825,011_825,011_825-03-02-0,80291020,складной стул_233,"Стул Betty СРП-084, белый (классик 550)/серый",001 Товар на реализа,40,233,80002262,"ООО ""Гипер""",25,,,25.0
109,825,011_825,011_825-03-02-0,80291021,складной стул_233,"Стул Betty СРП-084, серый (классик 994)/серый",001 Товар на реализа,40,233,80002262,"ООО ""Гипер""",33,,,33.0
110,825,011_825,011_825-03-02-0,80337365,Пуф 082,"Пуф ПФ-1, серебристый (Kolibri silver)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",3,,,3.0
111,825,011_825,011_825-03-02-0,80345293,Банкетка 082,"Пуф Бета-5, коричневый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
112,825,011_825,011_825-03-02-0,80428132,Банкетка 082,"Пуф ПФ-3, бронзовый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
113,825,011_825,011_825-03-02-0,80432327,Банкетка 191,"Банкетка Малибу, фиолетовый (Amore 45)",001 Товар на реализа,31,191,80001257,"ООО ""Коста""",1,,,1.0
114,825,011_825,011_825-03-02-0,80448689,Пуф 082,"Пуф DreamBag Мия 13708, серо-сиреневый (Velutto 10) (с ящиком для хранения)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
115,825,011_825,011_825-03-02-1,80064525,Пуф 082,"Пуф Руби ПФ-1, красный",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
116,825,011_825,011_825-03-02-1,80064526,Пуф 082,"Пуф Руби ПФ-1, белый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
117,825,011_825,011_825-03-02-1,80296555,Пуф 082,"Пуф ПФ-2, коричневый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
118,825,011_825,011_825-03-02-1,80296563,Банкетка 082,"Пуф ПФ-3, белый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
119,825,011_825,011_825-03-02-1,80337363,Пуф 082,"Пуф ПФ-1, бежевый (Kolibri camel)",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",2,,,2.0
120,825,011_825,011_825-03-02-1,80345293,Банкетка 082,"Пуф Бета-5, коричневый",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
121,825,011_825,011_825-03-02-1,80345295,Банкетка 082,"Пуф Бета-5, латте",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
122,825,011_825,011_825-03-02-1,80428197,Сундуки без принта,"Сундук Прованс FRA-54, 60х39х36 см, бежевый/розовый",001 Товар на реализа,27,168,80002972,ИП Захарова Ирина Геннадьевна,1,,,1.0
123,825,011_825,011_825-03-02-1,80530345,Пуф 082,"Пуф Бета, светло-бежевый (Balance 130)/золото",001 Товар на реализа,35,082,80002287,"ООО ""НикАрт""",1,,,1.0
124,825,011_825,011_825-03-03-0,80269465,Стул ткань_225,"Стул Изо, чёрный (С-11/BL)",001 Товар на реализа,39,225,80002073,"ООО ""Балтийская мебельная фабрика""",1,,,1.0
125,825,011_825,011_825-03-03-0,80296091,Стул ткань_225,"Стул Изо, серый (С-73/CH)",001 Товар на реализа,39,225,80002073,"ООО ""Балтийская мебельная фабрика""",14,,,14.0
126,825,011_825,011_825-04-01-0,80287192,Кресла груши,Кресло-мешок DreamBag Лондон Бас XL Стандартное 1214,001 Товар на реализа,35,214,80002233,"ООО ""МВК""",1,,,1.0
127,825,011_825,011_825-04-01-0,80291020,складной стул_233,"Стул Betty СРП-084, белый (классик 550)/серый",001 Товар на реализа,40,233,80002262,"ООО ""Гипер""",7,,,7.0
128,825,011_825,011_825-04-01-0,80291021,складной стул_233,"Стул Betty СРП-084, серый (классик 994)/серый",001 Товар на реализа,40,233,80002262,"ООО ""Гипер""",11,,,11.0
129,825,011_825,011_825-04-01-0,80291023,складной стул_233,"Стул Ella СРП-093-01, белый (классик 550)/серый",001 Товар на реализа,40,233,80002262,"ООО ""Гипер""",17,,,17.0
130,825,011_825,011_825-04-01-0,80332093,Кресла груши,"Кресло-мешок DreamBag Comfort 500251, бежевый (Creme)",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",1,,,1.0
131,825,011_825,011_825-04-01-0,80333374,Кресла груши,"Пуфик DreamBag Акула 19091, серо-бежевый",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",1,,,1.0
132,825,011_825,011_825-04-01-0,80517326,Пуф 082,"Кресло DreamBag GAP 1226603, светло-бежевый (Antonio)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",1,,,1.0
133,825,011_825,011_825-04-01-0,80517329,Пуф 082,"Кресло DreamBag GAP 1223703, графит (Antonio)",001 Товар на реализа,35,082,80002233,"ООО ""МВК""",2,,,2.0
134,825,011_825,011_825-04-01-1,80287193,Кресла груши,Кресло-мешок DreamBag Candy XL Стандартное 1213,001 Товар на реализа,35,214,80002233,"ООО ""МВК""",2,,,2.0
135,825,011_825,011_825-04-01-1,80291430,Кресла груши,"Кресло-мешок DreamBag Комфорт XL Стандартное 110101, бежевый",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",1,,,1.0
136,825,011_825,011_825-04-01-1,80291431,Кресла груши,"Кресло-мешок DreamBag Комфорт XL Стандартное 110001, серый",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",5,,,5.0
137,825,011_825,011_825-04-01-1,80297245,Кресла груши,"Досыпка для кресла мешка 100060, 60 л",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",7,,,7.0
138,825,011_825,011_825-04-01-1,80323780,Кресла груши,Кресло-мешок DreamBag Кошки XL Стандартное 1111,001 Товар на реализа,35,214,80002233,"ООО ""МВК""",2,,,2.0
139,825,011_825,011_825-04-01-1,80323885,Кресла груши,"Кресло-мешок DreamBag XL Стандартное 1139, голубой",001 Товар на реализа,35,214,80002233,"ООО ""МВК""",1,,,1.0
140,825,011_825,011_825-04-01-1,80417761,Кресла груши,Кресло-мешок груша DreamBag Лейбл XL Стандартное 5005421,001 Товар на реализа,35,214,80002233,"ООО ""МВК""",2,,,2.0
