,БЮ,Склад,Местоположение,"Код 
номенклатуры",Краткое наименование,Описание товара,Reason code,ТГ,НГ,Поставщик,Наименование,"Физические 
запасы",Продано,"Зарезерви
ровано",Доступно
32,825,A11_825,A11_825_BEDDIG,80384438,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Cafio м102.20.04 (нав. 50х70см-2 шт.), кофейный (4666-1)",Выставочный образец,11,001,80002687,"ООО ""Хоум Стайл""",1,,,1
33,825,A11_825,A11_825_BEDDIG,80389380,"КПБ 1,5 спальные","КПБ 1,5 сп. MITTE Vanille м102.18.04 (нав. 50х70см-2 шт.), кремовый (4671-1)",Выставочный образец,11,001,80002687,"ООО ""Хоум Стайл""",1,,,1
34,825,A11_825,A11_825_BEDDIG,80389383,"КПБ 1,5 спальные","КПБ 1,5 сп. MITTE Schnee м102.18.04 (нав. 50х70см-2 шт.), белый",Выставочный образец,11,001,80002687,"ООО ""Хоум Стайл""",1,,,1
35,825,A11_825,A11_825_BEDDIG,80394288,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Betania м102.21.04 (нав. 50х70см-2 шт.), синий (4667-1)",Выставочный образец,11,001,80002687,"ООО ""Хоум Стайл""",1,,,1
36,825,A11_825,A11_825_BEDDIG,80394292,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Nivia м102.21.04 (нав. 50х70см-2 шт.), розовый (4665-1)",Выставочный образец,11,001,80002687,"ООО ""Хоум Стайл""",1,,,1
37,825,A11_825,A11_825_BEDDIG,80394412,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Chosto 232860 (нав. 50х70 см - 2 шт.), серый",Выставочный образец,11,001,80000648,"ООО ""ТДЛ Текстиль""",1,,,1
38,825,A11_825,A11_825_BEDDIG,80394420,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Valisia 229319 (нав. 50х70 см - 2 шт.), жёлтый/синий",Выставочный образец,11,001,80000648,"ООО ""ТДЛ Текстиль""",1,,,1
39,825,A11_825,A11_825_BEDDIG,80394426,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Adelia 232879 (нав. 50х70 см - 2 шт.), розовый",Выставочный образец,11,001,80000648,"ООО ""ТДЛ Текстиль""",1,,,1
40,825,A11_825,A11_825_BEDDIG,80397934,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Monica м102.21.04, (нав. 50х70см-2 шт.), белый (4668-1)",Выставочный образец,11,001,80002687,"ООО ""Хоум Стайл""",1,,,1
41,825,A11_825,A11_825_BEDDIG,80399898,"КПБ 1,5 спальные","КПБ 1,5 сп. ESTUDI BLANCO Candela 570/0031667*/2932 (нав. 50(70)х70 см-2 шт.), коричневый",Выставочный образец,11,001,80001080,"ООО  ТД ""Леди прима""",1,,,1
42,825,A11_825,A11_825_BEDDIG,80412308,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Milagros м102.21.04 (нав. 50х70 см - 2 шт.), зелёный (4683-1)",Выставочный образец,11,001,80002687,"ООО ""Хоум Стайл""",1,,,1
43,825,A11_825,A11_825_BEDDIG,80412316,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Trini м102.21.04 (нав. 50х70 см - 2 шт.), бело-бежевый (4713-1+4713а-1)",Выставочный образец,11,001,80002687,"ООО ""Хоум Стайл""",1,,,1
44,825,A11_825,A11_825_BEDDIG,80416382,"КПБ 1,5 спальные","КПБ 1,5 сп. ESTUDI BLANCO Rolando 570/0031667*/2975 (нав. 50(70)х70 см - 2 шт.), синий",Выставочный образец,11,001,80001080,"ООО  ТД ""Леди прима""",1,,,1
45,825,A11_825,A11_825_BEDDIG,80424919,"КПБ 1,5 спальные","КПБ 1,5 сп. ESTUDI BLANCO Brigitte 570/0031667*/3061 (нав. 50(70)х70 см - 2 шт.), шоколадный/бежевый/серый",Выставочный образец,11,001,80001080,"ООО  ТД ""Леди прима""",1,,,1
46,825,A11_825,A11_825_BEDDIG,80425625,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Lavetta 512101/01, (нав. 50х70 см - 2 шт.), белый/серый/бежевый",Выставочный образец,11,001,80002557,"АО ""Октекс""",1,,,1
47,825,A11_825,A11_825_BEDDIG,80425633,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Heloisa 502101/26, (нав. 50х70 см - 2 шт.), бежевый/серый",Выставочный образец,11,001,80002557,"АО ""Октекс""",1,,,1
48,825,A11_825,A11_825_BEDDIG,80426115,"КПБ 1,5 спальные","КПБ 1,5 сп. ESTUDI BLANCO Modesto 570/0031667*/3030 (нав. 50(70)х70 см - 2 шт.), изумрудный",Выставочный образец,11,001,80001080,"ООО  ТД ""Леди прима""",1,,,1
49,825,A11_825,A11_825_BEDDIG,80426285,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Moracio КПБ-47-41-142 (нав. 50х70 см - 2 шт.), лиловый",Выставочный образец,11,001,80002551,"ООО ""СОРТЕКС""",1,,,1
50,825,A11_825,A11_825_BEDDIG,80426288,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Esmeraldo КПБ-47-41-143 (нав. 50х70 см - 2 шт.), изумруд",Выставочный образец,11,001,80002551,"ООО ""СОРТЕКС""",1,,,1
51,825,A11_825,A11_825_BEDDIG,80426291,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Beigio КПБ-47-41-144 (нав. 50х70 см - 2 шт.), бежевый",Выставочный образец,11,001,80002551,"ООО ""СОРТЕКС""",1,,,1
52,825,A11_825,A11_825_BEDDIG,80427021,"КПБ 1,5 спальные","КПБ 1,5 сп. ESTUDI BLANCO Erminia 570/0031667*/3034 (нав. 50(70)х70 см - 2 шт.), бежевый",Выставочный образец,11,001,80001080,"ООО  ТД ""Леди прима""",1,,,1
53,825,A11_825,A11_825_BEDDIG,80428618,"КПБ 1,5 спальные","КПБ 1,5 сп. ESTUDI BLANCO Manola 570/0031667*/3036 (нав. 50(70)х70 см - 2 шт.), серый/светло-жёлтый",Выставочный образец,11,001,80001080,"ООО  ТД ""Леди прима""",1,,,1
54,825,A11_825,A11_825_BEDDIG,80429661,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Marieta 502101/27 (нав. 50х70 см - 2 шт.), серый/белый",Выставочный образец,11,001,80002557,"АО ""Октекс""",1,,,1
55,825,A11_825,A11_825_BEDDIG,80429665,"КПБ 1,5 спальные","КПБ 1,5 сп. MICASA Remigio 502101/28 (нав. 50х70 см - 2 шт.), бежевый/белый",Выставочный образец,11,001,80002557,"АО ""Октекс""",1,,,1
56,825,A11_825,A11_825_BEDDIG,80440381,"КПБ 1,5 спальные","КПБ 1,5 сп. ESTUDI BLANCO Inessa 570/0031667*/3028 (нав. 50(70)х70 см - 2 шт.), серый/жёлтый/розовый/бирюзовый",Выставочный образец,11,001,80001080,"ООО  ТД ""Леди прима""",1,,,1
57,825,A11_825,A11_825_BEDDIG,80440385,"КПБ 1,5 спальные","КПБ 1,5 сп. ESTUDI BLANCO Rafaella 570/0031667*/3032 (нав. 50(70)х70 см - 2 шт.), молочный/белый",Выставочный образец,11,001,80001080,"ООО  ТД ""Леди прима""",1,,,1
58,825,A11_825,A11_825_BLANKET,80060611,"Одеяла 1,5 спальные","Одеяло KARIGUZ Bio Cotton БХл21-9-3, 150х200 см",Выставочный образец,11,007,80002321,"ООО ТД ""Пиллоу Хаус""",1,,,1
59,825,A11_825,A11_825_BLANKET,80257702,"Одеяла 1,5 спальные","Одеяло 1,5 сп. KARIGUZ ""Бэйсик Шелк"" БШл21-3-2, 140х205 см, в асс.",Выставочный образец,11,007,80002321,"ООО ТД ""Пиллоу Хаус""",1,,,1
60,825,A11_825,A11_825_BLANKET,80289621,"Одеяла 1,5 спальные","Одеяло 1,5 сп. KARIGUZ Био Тенцель БТ21-9-3, 150х200 см",Выставочный образец,11,007,80002321,"ООО ТД ""Пиллоу Хаус""",1,,,1
61,825,A11_825,A11_825_BLANKET,80295310,Подушки 50х70,"Подушка MITTE ""Овечья шерсть"" 549716, 50х70 см",Выставочный образец,11,005,80002557,"АО ""Октекс""",7,,,7
62,825,A11_825,A11_825_BLANKET,80295311,Подушки 70х70,"Подушка MITTE ""Овечья шерсть"" 549723, 70х70 см",Выставочный образец,11,005,80002557,"АО ""Октекс""",2,,,2
63,825,A11_825,A11_825_BLANKET,80295312,"Одеяла 1,5 спальные","Одеяло 1,5 сп. MITTE ""Овечья шерсть"" 549743, 140х205 см",Выставочный образец,11,007,80002557,"АО ""Октекс""",3,,,3
64,825,A11_825,A11_825_BLANKET,80295314,Одеяла евро,"Одеяло Евро MITTE ""Овечья шерсть"" 549745, 195х215 см",Выставочный образец,11,007,80002557,"АО ""Октекс""",2,,,2
65,825,A11_825,A11_825_BLANKET,80297889,"Одеяла 1,5 спальные","Одеяло 1,5 сп. KARIGUZ ""Колор Силк"" КС21-9-1+SL103(1), 150х200 см, в асс.",Выставочный образец,11,007,80002321,"ООО ТД ""Пиллоу Хаус""",1,,,1
66,825,A11_825,A11_825_BLANKET,80321839,"Одеяла 1,5 спальные","Одеяло 1,5 сп. MICASA ""Верблюд"" 2ш3-862, 140х205 см",Выставочный образец,11,007,80002551,"ООО ""СОРТЕКС""",1,,,1
67,825,A11_825,A11_825_BLANKET,80321842,"Одеяла 1,5 спальные","Одеяло 1,5 сп. MICASA ""Кашемир"" 2к3-862, 140х205 см",Выставочный образец,11,007,80002551,"ООО ""СОРТЕКС""",1,,,1
68,825,A11_825,A11_825_BLANKET,80325489,"Одеяла 1,5 спальные","Одеяло 1,5 сп. IMPRESS Microball, 140х205 см",Выставочный образец,11,007,80002209,"ООО ""Совместное Предприятие ""Бел-Поль""",1,,,1
69,825,A11_825,A11_825_BLANKET,80326894,"Одеяла 1,5 спальные","Одеяло 1,5 сп. IMPRESS Harmony ИМОЛП6-1, 140х205 см",Выставочный образец,11,007,80002622,"ООО ""Щигровская перо-пуховая фабрика""",1,,,1
70,825,A11_825,A11_825_BLANKET,80346331,"Одеяла 1,5 спальные","Одеяло стёганое MICASA Лен 2л7-862, 140х205 см",Выставочный образец,11,007,80002551,"ООО ""СОРТЕКС""",1,,,1
71,825,A11_825,A11_825_BLANKET,80411500,"Одеяла 1,5 спальные","Одеяло 1,5 сп. ESTUDI BLANCO Нео ДИ-БН21-3-1, 140х205 см",Выставочный образец,11,007,80002321,"ООО ТД ""Пиллоу Хаус""",1,,,1
72,825,A11_825,A11_825_BLANKET,80411502,"Одеяла 1,5 спальные","Одеяло 1,5 сп. ESTUDI BLANCO TENCEL ДИ-БТ21-3-2, 140х205 см",Выставочный образец,11,007,80002321,"ООО ТД ""Пиллоу Хаус""",1,,,1
73,825,A11_825,a11_825_BLANKET,80416287,"Одеяла 1,5 спальные","Одеяло 1,5 сп. МОУЁ Merino MN-01/300MW-140, 140х205 см",Выставочный образец,11,007,80002551,"ООО ""СОРТЕКС""",1,,,1
74,825,A11_825,A11_825_BLANKET,80416289,"Одеяла 1,5 спальные","Одеяло 1,5 сп. МОУЁ Perfeсt MS-01/200-PF-140, 140х205 см",Выставочный образец,11,007,80002551,"ООО ""СОРТЕКС""",1,,,1
75,825,A11_825,A11_825_BLANKET,80425538,"Одеяла 1,5 спальные","Одеяло 1,5 сп. МОУЁ home Hemp MN-01/300-HF-140, 140х205 см",Выставочный образец,11,007,80002551,"ООО ""СОРТЕКС""",1,,,1
76,825,A11_825,A11_825_CURTAINS,80069062,тюль готовый,"Тюль Sanpa Аманда, белый (1585), 300х260 см, вуаль, лента",Выставочный образец,21,036,80000987,"ООО ""Декотекс Трейд""",1,,,1
77,825,A11_825,A11_825_CURTAINS,80093670,тюль готовый,"Тюль Sanpa Аманда, бежевый (2513), 300х260 см, вуаль, лента",Выставочный образец,21,036,80000987,"ООО ""Декотекс Трейд""",1,,,1
78,825,A11_825,A11_825_CURTAINS,80093671,тюль готовый,"Тюль Sanpa Аманда, бежевый (2513), 500х280 см, вуаль, лента",Выставочный образец,21,036,80000987,"ООО ""Декотекс Трейд""",1,,,1
79,825,A11_825,A11_825_CURTAINS,80293714,тюль готовый,"Тюль MITTE Emily A20001-1, белый, 300х260 см, вуаль, лента",Выставочный образец,21,036,80001142,"HANG ZHOU CHINA HOUSE TEXTILE CO.,LTD",2,,,2
80,825,A11_825,A11_825_CURTAINS,80293715,тюль готовый,"Тюль MITTE Emily A20001-2, экрю, 300х260 см, вуаль, лента",Выставочный образец,21,036,80001142,"HANG ZHOU CHINA HOUSE TEXTILE CO.,LTD",2,,,2
81,825,A11_825,A11_825_CURTAINS,80309778,Шторы готовые,"Штора ESTUDI BLANCO Aurelie С 537683V6, сиреневый/золотой, 200х260 см, жаккард, лента",Выставочный образец,21,033,80002722,"ООО ""Гарден Рус""",1,,,1
82,825,A11_825,A11_825_CURTAINS,80310815,Шторы готовые,"Штора ESTUDI BLANCO Essence RC17C813, синий, абстракция, 200х300 см, жаккард, лента",Выставочный образец,21,033,80002519,"Rainbow Classic Textile Co.,Ltd",1,,,1
83,825,A11_825,A11_825_CURTAINS,80320075,тюль готовый,"Тюль Sanpa ""Дарсия"", белый (1000), 300х280 см, французский кристалон, лента",Выставочный образец,21,036,80000987,"ООО ""Декотекс Трейд""",1,,,1
84,825,A11_825,A11_825_CURTAINS,80320076,тюль готовый,"Тюль Sanpa ""Дарсия"", экрю (2000), 300х280 см, французский кристалон, лента",Выставочный образец,21,036,80000987,"ООО ""Декотекс Трейд""",1,,,1
85,825,A11_825,a11_825_CURTAINS,80321747,тюль готовый,"Тюль Sanpa ""Эльвира"", белый (201), полосы, 300х280 см, сетка, лента",Выставочный образец,21,036,80000987,"ООО ""Декотекс Трейд""",1,,,1
86,825,A11_825,A11_825_CURTAINS,80321748,тюль готовый,"Тюль Sanpa ""Эльвира"", шампань (202), полосы, 300х280 см, сетка, лента",Выставочный образец,21,036,80000987,"ООО ""Декотекс Трейд""",1,,,1
87,825,A11_825,A11_825_CURTAINS,80321749,тюль готовый,"Тюль Sanpa ""Эльвира"", бежевый (101), полосы, 300х280 см, сетка, лента",Выставочный образец,21,036,80000987,"ООО ""Декотекс Трейд""",1,,,1
88,825,A11_825,A11_825_CURTAINS,80321750,тюль готовый,"Тюль Sanpa ""Эльвира"", голубой (106), полосы, 300х280 см, сетка, лента",Выставочный образец,21,036,80000987,"ООО ""Декотекс Трейд""",1,,,1
89,825,A11_825,A11_825_CURTAINS,80324540,Шторы готовые,"Штора MICASA Fabien 8YP043, синий (07), клетка, 180х275 см, блэкаут, лента",Выставочный образец,21,033,80002902,"NINGBO HOMETEX IE CO., LTD.",1,,,1
90,825,A11_825,A11_825_CURTAINS,80324550,тюль готовый,"Тюль MICASA Elia DLM 69#, белый, цветы, 300х280 см, вышивка, лента",Выставочный образец,21,036,80002902,"NINGBO HOMETEX IE CO., LTD.",1,,,1
91,825,A11_825,A11_825_CURTAINS,80324694,Шторы готовые,"Штора ESTUDI BLANCO Josette A80039-26, пудра, 180х280 см, бархат, лента",Выставочный образец,21,033,80001142,"HANG ZHOU CHINA HOUSE TEXTILE CO.,LTD",1,,,1
92,825,A11_825,A11_825_CURTAINS,80324695,Шторы готовые,"Штора ESTUDI BLANCO Josette A80039-23, голубой, 180х280 см, бархат, лента",Выставочный образец,21,033,80001142,"HANG ZHOU CHINA HOUSE TEXTILE CO.,LTD",2,,,2
93,825,A11_825,A11_825_CURTAINS,80324697,Шторы готовые,"Штора ESTUDI BLANCO Josette A80039-10, кофейный, 180х280 см, бархат, лента",Выставочный образец,21,033,80001142,"HANG ZHOU CHINA HOUSE TEXTILE CO.,LTD",4,,,4
94,825,A11_825,A11_825_CURTAINS,80324699,Шторы готовые,"Штора ESTUDI BLANCO Josette A80039-06, светло-фиолетовый, 180х280 см, бархат, лента",Выставочный образец,21,033,80001142,"HANG ZHOU CHINA HOUSE TEXTILE CO.,LTD",1,,,1
95,825,A11_825,A11_825_CURTAINS,80324701,Шторы готовые,"Штора MICASA Baudry A90030A-28, голубой, 150х280 см, блэкаут, лента",Выставочный образец,21,033,80001142,"HANG ZHOU CHINA HOUSE TEXTILE CO.,LTD",1,,,1
96,825,A11_825,A11_825_CURTAINS,80324702,Шторы готовые,"Штора MICASA Baudry A90030A-26, фисташковый, 150х280 см, блэкаут, лента",Выставочный образец,21,033,80001142,"HANG ZHOU CHINA HOUSE TEXTILE CO.,LTD",1,,,1
97,825,A11_825,a11_825_CURTAINS,80324703,Шторы готовые,"Штора MICASA Baudry A90030A-07, кофейный, 150х280 см, блэкаут, лента",Выставочный образец,21,033,80001142,"HANG ZHOU CHINA HOUSE TEXTILE CO.,LTD",1,,,1
98,825,A11_825,A11_825_CURTAINS,80324704,Шторы готовые,"Штора MICASA Baudry A90030A-05, бежевый, 150х280 см, блэкаут, лента",Выставочный образец,21,033,80001142,"HANG ZHOU CHINA HOUSE TEXTILE CO.,LTD",1,,,1
99,825,A11_825,A11_825_CURTAINS,80324705,Шторы готовые,"Штора MICASA Baudry A90030A-27, фиолетовый, 150х280 см, блэкаут, лента",Выставочный образец,21,033,80001142,"HANG ZHOU CHINA HOUSE TEXTILE CO.,LTD",1,,,1
100,825,A11_825,a11_825_CURTAINS,80324706,Шторы готовые,"Штора MICASA Baudry A90030A-21, темно-синий, 150х280 см, блэкаут, лента",Выставочный образец,21,033,80001142,"HANG ZHOU CHINA HOUSE TEXTILE CO.,LTD",1,,,1
101,825,A11_825,A11_825_CURTAINS,80324707,Шторы готовые,"Штора MICASA Baudry A90030A-16, коричневый, 150х280 см, блэкаут, лента",Выставочный образец,21,033,80001142,"HANG ZHOU CHINA HOUSE TEXTILE CO.,LTD",1,,,1
102,825,A11_825,A11_825_CURTAINS,80324708,тюль готовый,"Тюль MITTE Emiline A20001-1, белый, 500х280 см, вуаль, лента",Выставочный образец,21,036,80001142,"HANG ZHOU CHINA HOUSE TEXTILE CO.,LTD",1,,,1
103,825,A11_825,a11_825_CURTAINS,80324709,тюль готовый,"Тюль MITTE Emiline A20001-2, экрю, 500х280 см, вуаль, лента",Выставочный образец,21,036,80001142,"HANG ZHOU CHINA HOUSE TEXTILE CO.,LTD",1,,,1
104,825,A11_825,A11_825_CURTAINS,80325029,Шторы готовые,"Штора ESTUDI BLANCO Jerome C 537796 V1, молочный, геометрия, 200х260 см, жаккард, лента",Выставочный образец,21,033,80002722,"ООО ""Гарден Рус""",1,,,1
105,825,A11_825,A11_825_CURTAINS,80325031,Шторы готовые,"Штора ESTUDI BLANCO Jerome C 537796 V4, зеленый, геометрия, 200х260 см, жаккард, лента",Выставочный образец,21,033,80002722,"ООО ""Гарден Рус""",1,,,1
106,825,A11_825,A11_825_CURTAINS,80325032,Шторы готовые,"Штора ESTUDI BLANCO Jerome C 537796 V2, синий, геометрия, 200х260 см, жаккард, лента",Выставочный образец,21,033,80002722,"ООО ""Гарден Рус""",1,,,1
107,825,A11_825,A11_825_CURTAINS,80325485,тюль готовый,"Тюль Garden ""Афина"" С W191 V70000, белый, 500х280 см, вуаль, лента",Выставочный образец,21,036,80002722,"ООО ""Гарден Рус""",1,,,1
